delta_team_y,delta_team_avg_top_speed,delta_team_id,delta_team_goals,delta_team_passes_attempted,delta_team_passes_completed,delta_team_name,delta_top11_avg_age,delta_team_minutes,delta_top11_avg_pass_acc,delta_top11_goals,delta_team_assists,delta_team_pass_acc,delta_top11_assists,delta_points,home_team_id,away_team_id,date_utc
,,1,,,,,,,,,,,,3,78.0,77.0,2025-03-01 20:00:00+00:00
,,663,,,,,,,,,,,,3,745.0,82.0,2025-03-02 13:00:00+00:00
,,-11,,,,,,,,,,,,3,81.0,92.0,2025-03-02 15:15:00+00:00
,,-174,,,,,,,,,,,,0,89.0,263.0,2025-03-02 17:30:00+00:00
,,-16,,,,,,,,,,,,0,79.0,95.0,2025-03-02 20:00:00+00:00
,,14,,,,,,,,,,,,3,94.0,80.0,2025-04-27 14:15:00+00:00
,,-187,,,,,,,,,,,,3,558.0,745.0,2025-03-08 13:00:00+00:00
,,169,,,,,,,,,,,,3,263.0,94.0,2025-03-08 15:15:00+00:00
,,-155,,,,,,,,,,,,3,95.0,250.0,2025-03-08 17:30:00+00:00
,,4,,,,,,,,,,,,3,82.0,78.0,2025-03-09 13:00:00+00:00
,,-1,,,,,,,,,,,,3,86.0,87.0,2025-03-09 15:15:00+00:00
,,-12,,,,,,,,,,,,0,77.0,89.0,2025-03-09 17:30:00+00:00
,,-185,,,,,,,,,,,,3,90.0,275.0,2025-03-09 17:30:00+00:00
,,-467,,,,,,,,,,,,-3,92.0,559.0,2025-03-09 20:00:00+00:00
,,-218,,,,,,,,,,,,0,80.0,298.0,2025-03-10 20:00:00+00:00
,,2,,,,,,,,,,,,3,81.0,79.0,2025-03-27 20:00:00+00:00
,,12,,,,,,,,,,,,0,275.0,263.0,2025-03-14 20:00:00+00:00
,,-308,,,,,,,,,,,,-3,250.0,558.0,2025-03-15 13:00:00+00:00
,,9,,,,,,,,,,,,3,89.0,80.0,2025-03-15 15:15:00+00:00
,,8,,,,,,,,,,,,-3,94.0,86.0,2025-03-15 17:30:00+00:00
,,203,,,,,,,,,,,,0,298.0,95.0,2025-03-15 20:00:00+00:00
,,655,,,,,,,,,,,,-3,745.0,90.0,2025-03-16 13:00:00+00:00
,,482,,,,,,,,,,,,-3,559.0,77.0,2025-03-16 15:15:00+00:00
,,-3,,,,,,,,,,,,-3,79.0,82.0,2025-03-16 17:30:00+00:00
,,-5,,,,,,,,,,,,0,87.0,92.0,2025-03-16 17:30:00+00:00
,,-3,,,,,,,,,,,,-3,78.0,81.0,2025-03-16 20:00:00+00:00
,,-158,,,,,,,,,,,,3,92.0,250.0,2025-03-29 13:00:00+00:00
,,2,,,,,,,,,,,,0,80.0,78.0,2025-03-29 15:15:00+00:00
,,176,,,,,,,,,,,,-3,263.0,87.0,2025-03-29 17:30:00+00:00
,,-659,,,,,,,,,,,,3,86.0,745.0,2025-03-29 20:00:00+00:00
,,-12,,,,,,,,,,,,-3,82.0,94.0,2025-03-30 12:00:00+00:00
,,-217,,,,,,,,,,,,3,81.0,298.0,2025-03-30 14:15:00+00:00
,,-2,,,,,,,,,,,,0,77.0,79.0,2025-03-30 16:30:00+00:00
,,6,,,,,,,,,,,,3,95.0,89.0,2025-03-30 16:30:00+00:00
,,-469,,,,,,,,,,,,3,90.0,559.0,2025-03-30 19:00:00+00:00
,,283,,,,,,,,,,,,0,558.0,275.0,2025-03-31 19:00:00+00:00
,,7,,,,,,,,,,,,-3,87.0,80.0,2025-04-04 19:00:00+00:00
,,35,,,,,,,,,,,,-3,298.0,263.0,2025-04-05 12:00:00+00:00
,,-9,,,,,,,,,,,,-3,86.0,95.0,2025-04-05 14:15:00+00:00
,,-469,,,,,,,,,,,,-3,89.0,558.0,2025-04-05 16:30:00+00:00
,,-9,,,,,,,,,,,,0,81.0,90.0,2025-04-05 19:00:00+00:00
,,183,,,,,,,,,,,,-3,275.0,92.0,2025-04-06 12:00:00+00:00
,,481,,,,,,,,,,,,-3,559.0,78.0,2025-04-06 14:15:00+00:00
,,168,,,,,,,,,,,,-3,250.0,82.0,2025-04-06 16:30:00+00:00
,,17,,,,,,,,,,,,0,94.0,77.0,2025-04-06 19:00:00+00:00
,,666,,,,,,,,,,,,0,745.0,79.0,2025-04-07 19:00:00+00:00
,,-464,,,,,,,,,,,,3,95.0,559.0,2025-04-11 19:00:00+00:00
,,3,,,,,,,,,,,,-3,92.0,89.0,2025-04-12 12:00:00+00:00
,,-193,,,,,,,,,,,,-3,82.0,275.0,2025-04-12 14:15:00+00:00
,,478,,,,,,,,,,,,-3,558.0,80.0,2025-04-12 16:30:00+00:00
,,664,,,,,,,,,,,,-3,745.0,81.0,2025-04-12 19:00:00+00:00
,,-219,,,,,,,,,,,,3,79.0,298.0,2025-04-13 12:00:00+00:00
,,177,,,,,,,,,,,,-3,263.0,86.0,2025-04-13 14:15:00+00:00
,,-4,,,,,,,,,,,,-3,90.0,94.0,2025-04-13 16:30:00+00:00
,,-10,,,,,,,,,,,,3,77.0,87.0,2025-04-13 19:00:00+00:00
,,-172,,,,,,,,,,,,3,78.0,250.0,2025-04-14 19:00:00+00:00
,,-2,,,,,,,,,,,,3,80.0,82.0,2025-04-18 19:00:00+00:00
,,-8,,,,,,,,,,,,0,87.0,95.0,2025-04-19 12:00:00+00:00
,,-477,,,,,,,,,,,,3,81.0,558.0,2025-04-19 14:15:00+00:00
,,-656,,,,,,,,,,,,0,89.0,745.0,2025-04-19 16:30:00+00:00
,,197,,,,,,,,,,,,3,275.0,78.0,2025-04-19 19:00:00+00:00
,,171,,,,,,,,,,,,-3,250.0,79.0,2025-04-20 12:00:00+00:00
,,2,,,,,,,,,,,,0,94.0,92.0,2025-04-20 14:15:00+00:00
,,296,,,,,,,,,,,,0,559.0,263.0,2025-04-20 16:30:00+00:00
,,9,,,,,,,,,,,,3,86.0,77.0,2025-04-20 19:00:00+00:00
,,208,,,,,,,,,,,,-3,298.0,90.0,2025-04-21 19:00:00+00:00
,,15,,,,,,,,,,,,0,95.0,80.0,2025-04-22 17:00:00+00:00
,,-8,,,,,,,,,,,,3,81.0,89.0,2025-04-22 19:30:00+00:00
,,-198,,,,,,,,,,,,3,77.0,275.0,2025-04-23 17:00:00+00:00
,,464,,,,,,,,,,,,3,558.0,94.0,2025-04-23 17:00:00+00:00
,,171,,,,,,,,,,,,3,263.0,92.0,2025-04-23 19:30:00+00:00
,,-4,,,,,,,,,,,,-3,82.0,86.0,2025-04-23 19:30:00+00:00
,,-480,,,,,,,,,,,,3,79.0,559.0,2025-04-24 17:00:00+00:00
,,447,,,,,,,,,,,,0,745.0,298.0,2025-04-24 17:00:00+00:00
,,-9,,,,,,,,,,,,3,78.0,87.0,2025-04-24 19:30:00+00:00
,,-160,,,,,,,,,,,,3,90.0,250.0,2025-04-24 19:30:00+00:00
,,5,,,,,,,,,,,,3,87.0,82.0,2025-05-02 19:00:00+00:00
,,185,,,,,,,,,,,,0,263.0,78.0,2025-05-03 12:00:00+00:00
,,15,,,,,,,,,,,,3,94.0,79.0,2025-05-03 14:15:00+00:00
,,180,,,,,,,,,,,,-3,275.0,95.0,2025-05-03 16:30:00+00:00
,,169,,,,,,,,,,,,-3,250.0,81.0,2025-05-03 19:00:00+00:00
,,-472,,,,,,,,,,,,3,86.0,558.0,2025-05-04 12:00:00+00:00
,,-186,,,,,,,,,,,,0,559.0,745.0,2025-05-04 14:15:00+00:00
,,-10,,,,,,,,,,,,-3,80.0,90.0,2025-05-04 16:30:00+00:00
,,15,,,,,,,,,,,,0,92.0,77.0,2025-05-04 19:00:00+00:00
,,209,,,,,,,,,,,,3,298.0,89.0,2025-05-05 19:00:00+00:00
,,188,,,,,,,,,,,,-3,275.0,87.0,2025-05-09 19:00:00+00:00
,,13,,,,,,,,,,,,3,95.0,82.0,2025-05-10 12:00:00+00:00
,,-1,,,,,,,,,,,,3,558.0,559.0,2025-05-10 14:15:00+00:00
,,204,,,,,,,,,,,,-3,298.0,94.0,2025-05-10 16:30:00+00:00
,,-161,,,,,,,,,,,,3,89.0,250.0,2025-05-10 16:30:00+00:00
,,-14,,,,,,,,,,,,3,78.0,92.0,2025-05-10 19:00:00+00:00
,,665,,,,,,,,,,,,3,745.0,80.0,2025-05-11 12:00:00+00:00
,,-5,,,,,,,,,,,,3,81.0,86.0,2025-05-11 14:15:00+00:00
,,-186,,,,,,,,,,,,3,77.0,263.0,2025-05-11 16:30:00+00:00
,,11,,,,,,,,,,,,0,90.0,79.0,2025-05-11 19:00:00+00:00
,,-48,,,,,,,,,,,,-3,250.0,298.0,2025-05-13 17:00:00+00:00
,,-466,,,,,,,,,,,,-3,92.0,558.0,2025-05-13 18:00:00+00:00
,,284,,,,,,,,,,,,3,559.0,275.0,2025-05-13 19:30:00+00:00
,,168,,,,,,,,,,,,3,263.0,95.0,2025-05-14 17:00:00+00:00
,,-651,,,,,,,,,,,,3,94.0,745.0,2025-05-14 17:00:00+00:00
,,-3,,,,,,,,,,,,3,86.0,89.0,2025-05-14 19:30:00+00:00
,,1,,,,,,,,,,,,3,79.0,78.0,2025-05-15 17:00:00+00:00
,,-3,,,,,,,,,,,,0,87.0,90.0,2025-05-15 17:00:00+00:00
,,5,,,,,,,,,,,,-3,82.0,77.0,2025-05-15 19:30:00+00:00
,,-1,,,,,,,,,,,,-3,80.0,81.0,2025-05-15 19:30:00+00:00
,,-12,,,,,,,,,,,,3,78.0,90.0,2025-05-18 17:00:00+00:00
,,471,,,,,,,,,,,,-3,558.0,87.0,2025-05-18 17:00:00+00:00
,,-13,,,,,,,,,,,,-3,81.0,94.0,2025-05-18 17:00:00+00:00
,,473,,,,,,,,,,,,-3,559.0,86.0,2025-05-18 17:00:00+00:00
,,18,,,,,,,,,,,,-3,95.0,77.0,2025-05-18 17:00:00+00:00
,,7,,,,,,,,,,,,-3,89.0,82.0,2025-05-18 17:00:00+00:00
,,-206,,,,,,,,,,,,3,92.0,298.0,2025-05-18 17:00:00+00:00
,,-13,,,,,,,,,,,,-3,250.0,263.0,2025-05-18 17:00:00+00:00
,,-470,,,,,,,,,,,,-3,275.0,745.0,2025-05-18 17:00:00+00:00
,,-1,,,,,,,,,,,,3,79.0,80.0,2025-05-18 17:00:00+00:00
,,-5,,,,,,,,,,,,0,90.0,95.0,2025-05-23 19:00:00+00:00
,,-6,,,,,,,,,,,,3,86.0,92.0,2025-05-24 14:15:00+00:00
,,495,,,,,,,,,,,,3,745.0,250.0,2025-05-24 16:30:00+00:00
,,-195,,,,,,,,,,,,3,80.0,275.0,2025-05-24 16:30:00+00:00
,,184,,,,,,,,,,,,0,263.0,79.0,2025-05-24 19:00:00+00:00
,,-476,,,,,,,,,,,,-3,82.0,558.0,2025-05-24 19:00:00+00:00
,,-2,,,,,,,,,,,,0,87.0,89.0,2025-05-24 19:00:00+00:00
,,220,,,,,,,,,,,,-3,298.0,78.0,2025-05-25 12:00:00+00:00
,,-465,,,,,,,,,,,,3,94.0,559.0,2025-05-25 14:15:00+00:00
,,-4,,,,,,,,,,,,-3,77.0,81.0,2025-05-25 19:00:00+00:00
,,-1,,,,,,,,,,,,0,107.0,108.0,2024-08-17 16:30:00+00:00
,,13,,,,,,,,,,,,0,112.0,99.0,2024-08-17 16:30:00+00:00
,,-5466,,,,,,,,,,,,0,445.0,5911.0,2024-08-17 18:45:00+00:00
,,-488,,,,,,,,,,,,0,98.0,586.0,2024-08-17 18:45:00+00:00
,,-12,,,,,,,,,,,,0,103.0,115.0,2024-08-18 16:30:00+00:00
,,337,,,,,,,,,,,,3,450.0,113.0,2024-08-18 16:30:00+00:00
,,4,,,,,,,,,,,,0,104.0,100.0,2024-08-18 18:45:00+00:00
,,-344,,,,,,,,,,,,3,110.0,454.0,2024-08-18 18:45:00+00:00
,,5788,,,,,,,,,,,,-3,5890.0,102.0,2024-08-19 16:30:00+00:00
,,-7288,,,,,,,,,,,,3,109.0,7397.0,2024-08-19 18:45:00+00:00
,,14,,,,,,,,,,,,3,112.0,98.0,2024-08-24 16:30:00+00:00
,,5,,,,,,,,,,,,3,115.0,110.0,2024-08-24 16:30:00+00:00
,,-5782,,,,,,,,,,,,3,108.0,5890.0,2024-08-24 18:45:00+00:00
,,5804,,,,,,,,,,,,-3,5911.0,107.0,2024-08-24 18:45:00+00:00
,,-355,,,,,,,,,,,,0,99.0,454.0,2024-08-25 16:30:00+00:00
,,484,,,,,,,,,,,,3,586.0,102.0,2024-08-25 16:30:00+00:00
,,10,,,,,,,,,,,,3,113.0,103.0,2024-08-25 18:45:00+00:00
,,-345,,,,,,,,,,,,-3,100.0,445.0,2024-08-25 18:45:00+00:00
,,-7293,,,,,,,,,,,,0,104.0,7397.0,2024-08-26 16:30:00+00:00
,,341,,,,,,,,,,,,-3,450.0,109.0,2024-08-26 18:45:00+00:00
,,-132,,,,,,,,,,,,-3,454.0,586.0,2024-08-30 16:30:00+00:00
,,6,,,,,,,,,,,,3,108.0,102.0,2024-08-30 18:45:00+00:00
,,-342,,,,,,,,,,,,0,103.0,445.0,2024-08-31 16:30:00+00:00
,,5786,,,,,,,,,,,,3,5890.0,104.0,2024-08-31 16:30:00+00:00
,,12,,,,,,,,,,,,0,110.0,98.0,2024-08-31 18:45:00+00:00
,,1,,,,,,,,,,,,3,113.0,112.0,2024-08-31 18:45:00+00:00
,,-5812,,,,,,,,,,,,0,99.0,5911.0,2024-09-01 16:30:00+00:00
,,-343,,,,,,,,,,,,-3,107.0,450.0,2024-09-01 16:30:00+00:00
,,9,,,,,,,,,,,,0,109.0,100.0,2024-09-01 18:45:00+00:00
,,-7282,,,,,,,,,,,,3,115.0,7397.0,2024-09-01 18:45:00+00:00
,,7294,,,,,,,,,,,,0,7397.0,103.0,2024-09-14 13:00:00+00:00
,,336,,,,,,,,,,,,0,445.0,109.0,2024-09-14 16:00:00+00:00
,,-356,,,,,,,,,,,,3,98.0,454.0,2024-09-14 18:45:00+00:00
,,7,,,,,,,,,,,,0,107.0,100.0,2024-09-15 10:30:00+00:00
,,3,,,,,,,,,,,,3,102.0,99.0,2024-09-15 13:00:00+00:00
,,-5304,,,,,,,,,,,,0,586.0,5890.0,2024-09-15 13:00:00+00:00
,,-9,,,,,,,,,,,,-3,104.0,113.0,2024-09-15 16:00:00+00:00
,,5803,,,,,,,,,,,,0,5911.0,108.0,2024-09-15 18:45:00+00:00
,,-3,,,,,,,,,,,,-3,112.0,115.0,2024-09-16 16:30:00+00:00
,,-340,,,,,,,,,,,,3,110.0,450.0,2024-09-16 18:45:00+00:00
,,-341,,,,,,,,,,,,-3,104.0,445.0,2024-09-20 16:30:00+00:00
,,-136,,,,,,,,,,,,-3,450.0,586.0,2024-09-20 18:45:00+00:00
,,347,,,,,,,,,,,,3,454.0,107.0,2024-09-21 13:00:00+00:00
,,-4,,,,,,,,,,,,0,109.0,113.0,2024-09-21 16:00:00+00:00
,,5778,,,,,,,,,,,,0,5890.0,112.0,2024-09-21 18:45:00+00:00
,,-11,,,,,,,,,,,,3,99.0,110.0,2024-09-22 10:30:00+00:00
,,5808,,,,,,,,,,,,-3,5911.0,103.0,2024-09-22 13:00:00+00:00
,,-15,,,,,,,,,,,,3,100.0,115.0,2024-09-22 16:00:00+00:00
,,10,,,,,,,,,,,,-3,108.0,98.0,2024-09-22 18:45:00+00:00
,,-7295,,,,,,,,,,,,-3,102.0,7397.0,2024-09-24 18:45:00+00:00
,,-5792,,,,,,,,,,,,3,98.0,5890.0,2024-09-27 18:45:00+00:00
,,7,,,,,,,,,,,,-3,115.0,108.0,2024-09-28 13:00:00+00:00
,,-2,,,,,,,,,,,,-3,107.0,109.0,2024-09-28 16:00:00+00:00
,,1,,,,,,,,,,,,0,103.0,102.0,2024-09-28 18:45:00+00:00
,,476,,,,,,,,,,,,-3,586.0,110.0,2024-09-29 10:30:00+00:00
,,6947,,,,,,,,,,,,3,7397.0,450.0,2024-09-29 13:00:00+00:00
,,-354,,,,,,,,,,,,3,100.0,454.0,2024-09-29 13:00:00+00:00
,,346,,,,,,,,,,,,0,445.0,99.0,2024-09-29 16:00:00+00:00
,,-5798,,,,,,,,,,,,3,113.0,5911.0,2024-09-29 18:45:00+00:00
,,8,,,,,,,,,,,,-3,112.0,104.0,2024-09-30 18:45:00+00:00
,,-7284,,,,,,,,,,,,3,113.0,7397.0,2024-10-04 16:30:00+00:00
,,-4,,,,,,,,,,,,3,450.0,454.0,2024-10-04 18:45:00+00:00
,,-5775,,,,,,,,,,,,3,115.0,5890.0,2024-10-05 13:00:00+00:00
,,-5,,,,,,,,,,,,3,102.0,107.0,2024-10-05 16:00:00+00:00
,,-478,,,,,,,,,,,,3,108.0,586.0,2024-10-05 18:45:00+00:00
,,5,,,,,,,,,,,,0,109.0,104.0,2024-10-06 10:30:00+00:00
,,-9,,,,,,,,,,,,0,103.0,112.0,2024-10-06 13:00:00+00:00
,,-335,,,,,,,,,,,,3,110.0,445.0,2024-10-06 13:00:00+00:00
,,5811,,,,,,,,,,,,0,5911.0,100.0,2024-10-06 16:00:00+00:00
,,1,,,,,,,,,,,,3,99.0,98.0,2024-10-06 18:45:00+00:00
,,7285,,,,,,,,,,,,0,7397.0,112.0,2024-10-19 13:00:00+00:00
,,4,,,,,,,,,,,,0,107.0,103.0,2024-10-19 13:00:00+00:00
,,-17,,,,,,,,,,,,3,98.0,115.0,2024-10-19 16:00:00+00:00
,,-1,,,,,,,,,,,,3,109.0,110.0,2024-10-19 18:45:00+00:00
,,332,,,,,,,,,,,,-3,445.0,113.0,2024-10-20 10:30:00+00:00
,,5791,,,,,,,,,,,,-3,5890.0,99.0,2024-10-20 13:00:00+00:00
,,352,,,,,,,,,,,,-3,454.0,102.0,2024-10-20 13:00:00+00:00
,,-482,,,,,,,,,,,,3,104.0,586.0,2024-10-20 16:00:00+00:00
,,-8,,,,,,,,,,,,-3,100.0,108.0,2024-10-20 18:45:00+00:00
,,-5461,,,,,,,,,,,,-3,450.0,5911.0,2024-10-21 18:45:00+00:00
,,11,,,,,,,,,,,,3,115.0,104.0,2024-10-25 16:30:00+00:00
,,-6811,,,,,,,,,,,,3,586.0,7397.0,2024-10-25 18:45:00+00:00
,,-5777,,,,,,,,,,,,3,113.0,5890.0,2024-10-26 13:00:00+00:00
,,-348,,,,,,,,,,,,3,102.0,450.0,2024-10-26 18:45:00+00:00
,,-333,,,,,,,,,,,,0,112.0,445.0,2024-10-27 11:30:00+00:00
,,3,,,,,,,,,,,,3,110.0,107.0,2024-10-27 14:00:00+00:00
,,5457,,,,,,,,,,,,0,5911.0,454.0,2024-10-27 14:00:00+00:00
,,-1,,,,,,,,,,,,0,108.0,109.0,2024-10-27 17:00:00+00:00
,,-1,,,,,,,,,,,,3,99.0,100.0,2024-10-27 19:45:00+00:00
,,5,,,,,,,,,,,,3,103.0,98.0,2025-02-27 19:45:00+00:00
,,1,,,,,,,,,,,,-3,104.0,103.0,2024-10-29 17:30:00+00:00
,,5440,,,,,,,,,,,,3,5890.0,450.0,2024-10-29 17:30:00+00:00
,,-15,,,,,,,,,,,,-3,98.0,113.0,2024-10-29 19:45:00+00:00
,,337,,,,,,,,,,,,-3,445.0,108.0,2024-10-30 17:30:00+00:00
,,339,,,,,,,,,,,,3,454.0,115.0,2024-10-30 17:30:00+00:00
,,-5809,,,,,,,,,,,,3,102.0,5911.0,2024-10-30 19:45:00+00:00
,,-3,,,,,,,,,,,,0,109.0,112.0,2024-10-30 19:45:00+00:00
,,8,,,,,,,,,,,,-3,107.0,99.0,2024-10-31 17:30:00+00:00
,,7287,,,,,,,,,,,,-3,7397.0,110.0,2024-10-31 19:45:00+00:00
,,-486,,,,,,,,,,,,3,100.0,586.0,2024-10-31 19:45:00+00:00
,,-5787,,,,,,,,,,,,3,103.0,5890.0,2024-11-02 14:00:00+00:00
,,6,,,,,,,,,,,,-3,115.0,109.0,2024-11-02 17:00:00+00:00
,,5813,,,,,,,,,,,,-3,5911.0,98.0,2024-11-02 19:45:00+00:00
,,11,,,,,,,,,,,,-3,113.0,102.0,2024-11-03 11:30:00+00:00
,,487,,,,,,,,,,,,-3,586.0,99.0,2024-11-03 14:00:00+00:00
,,350,,,,,,,,,,,,3,450.0,100.0,2024-11-03 17:00:00+00:00
,,-346,,,,,,,,,,,,3,108.0,454.0,2024-11-03 19:45:00+00:00
,,-6952,,,,,,,,,,,,3,445.0,7397.0,2024-11-04 17:30:00+00:00
,,5,,,,,,,,,,,,-3,112.0,107.0,2024-11-04 17:30:00+00:00
,,6,,,,,,,,,,,,3,110.0,104.0,2024-11-04 19:45:00+00:00
,,-7290,,,,,,,,,,,,0,107.0,7397.0,2024-11-07 19:45:00+00:00
,,5445,,,,,,,,,,,,0,5890.0,445.0,2024-11-08 19:45:00+00:00
,,342,,,,,,,,,,,,-3,454.0,112.0,2024-11-09 14:00:00+00:00
,,6,,,,,,,,,,,,0,104.0,98.0,2024-11-09 17:00:00+00:00
,,-477,,,,,,,,,,,,3,109.0,586.0,2024-11-09 19:45:00+00:00
,,-13,,,,,,,,,,,,3,102.0,115.0,2024-11-10 11:30:00+00:00
,,-351,,,,,,,,,,,,3,99.0,450.0,2024-11-10 14:00:00+00:00
,,-3,,,,,,,,,,,,-3,100.0,103.0,2024-11-10 14:00:00+00:00
,,5801,,,,,,,,,,,,-3,5911.0,110.0,2024-11-10 17:00:00+00:00
,,-5,,,,,,,,,,,,0,108.0,113.0,2024-11-10 19:45:00+00:00
,,342,,,,,,,,,,,,-3,450.0,108.0,2024-11-23 14:00:00+00:00
,,-11,,,,,,,,,,,,0,98.0,109.0,2024-11-23 17:00:00+00:00
,,10,,,,,,,,,,,,-3,112.0,102.0,2024-11-23 19:45:00+00:00
,,3,,,,,,,,,,,,0,107.0,104.0,2024-11-24 11:30:00+00:00
,,7298,,,,,,,,,,,,-3,7397.0,99.0,2024-11-24 14:00:00+00:00
,,-5325,,,,,,,,,,,,0,586.0,5911.0,2024-11-24 14:00:00+00:00
,,13,,,,,,,,,,,,3,113.0,100.0,2024-11-24 17:00:00+00:00
,,7,,,,,,,,,,,,3,110.0,103.0,2024-11-24 19:45:00+00:00
,,330,,,,,,,,,,,,0,445.0,115.0,2024-11-25 17:30:00+00:00
,,-5436,,,,,,,,,,,,-3,454.0,5890.0,2024-11-25 19:45:00+00:00
,,-346,,,,,,,,,,,,3,104.0,450.0,2024-11-29 19:45:00+00:00
,,1486,,,,,,,,,,,,0,7397.0,5911.0,2024-11-30 14:00:00+00:00
,,-347,,,,,,,,,,,,3,98.0,445.0,2024-11-30 17:00:00+00:00
,,-351,,,,,,,,,,,,3,103.0,454.0,2024-11-30 19:45:00+00:00
,,8,,,,,,,,,,,,-3,115.0,107.0,2024-12-01 11:30:00+00:00
,,2,,,,,,,,,,,,3,112.0,110.0,2024-12-01 14:00:00+00:00
,,473,,,,,,,,,,,,-3,586.0,113.0,2024-12-01 14:00:00+00:00
,,5781,,,,,,,,,,,,0,5890.0,109.0,2024-12-01 19:45:00+00:00
,,-2,,,,,,,,,,,,-3,100.0,102.0,2024-12-02 19:45:00+00:00
,,-9,,,,,,,,,,,,3,99.0,108.0,2025-02-06 19:45:00+00:00
,,-4,,,,,,,,,,,,3,108.0,112.0,2024-12-06 17:30:00+00:00
,,4,,,,,,,,,,,,3,102.0,98.0,2024-12-06 19:45:00+00:00
,,-479,,,,,,,,,,,,0,107.0,586.0,2024-12-07 14:00:00+00:00
,,6,,,,,,,,,,,,0,109.0,103.0,2024-12-07 17:00:00+00:00
,,-5790,,,,,,,,,,,,3,100.0,5890.0,2024-12-07 19:45:00+00:00
,,-5,,,,,,,,,,,,3,99.0,104.0,2024-12-08 11:30:00+00:00
,,5,,,,,,,,,,,,-3,450.0,445.0,2024-12-08 14:00:00+00:00
,,-6943,,,,,,,,,,,,0,454.0,7397.0,2024-12-08 17:00:00+00:00
,,3,,,,,,,,,,,,-3,113.0,110.0,2024-12-08 19:45:00+00:00
,,5796,,,,,,,,,,,,-3,5911.0,115.0,2024-12-09 19:45:00+00:00
,,-141,,,,,,,,,,,,-3,445.0,586.0,2024-12-13 19:45:00+00:00
,,2,,,,,,,,,,,,-3,104.0,102.0,2024-12-14 14:00:00+00:00
,,2,,,,,,,,,,,,-3,115.0,113.0,2024-12-14 17:00:00+00:00
,,-345,,,,,,,,,,,,0,109.0,454.0,2024-12-14 19:45:00+00:00
,,-21,,,,,,,,,,,,3,5890.0,5911.0,2024-12-15 11:30:00+00:00
,,4,,,,,,,,,,,,3,103.0,99.0,2024-12-15 14:00:00+00:00
,,-338,,,,,,,,,,,,-3,112.0,450.0,2024-12-15 14:00:00+00:00
,,7297,,,,,,,,,,,,3,7397.0,100.0,2024-12-15 17:00:00+00:00
,,-9,,,,,,,,,,,,0,98.0,107.0,2024-12-15 19:45:00+00:00
,,2,,,,,,,,,,,,-3,110.0,108.0,2024-12-16 19:45:00+00:00
,,352,,,,,,,,,,,,-3,450.0,98.0,2024-12-20 19:45:00+00:00
,,483,,,,,,,,,,,,-3,586.0,103.0,2024-12-21 14:00:00+00:00
,,-6,,,,,,,,,,,,-3,107.0,113.0,2024-12-21 17:00:00+00:00
,,5780,,,,,,,,,,,,-3,5890.0,110.0,2024-12-21 19:45:00+00:00
,,-12,,,,,,,,,,,,3,100.0,112.0,2024-12-22 11:30:00+00:00
,,350,,,,,,,,,,,,3,454.0,104.0,2024-12-22 14:00:00+00:00
,,-343,,,,,,,,,,,,3,102.0,445.0,2024-12-22 17:00:00+00:00
,,5802,,,,,,,,,,,,-3,5911.0,109.0,2024-12-22 19:45:00+00:00
,,-16,,,,,,,,,,,,-3,99.0,115.0,2024-12-23 17:30:00+00:00
,,-7289,,,,,,,,,,,,3,108.0,7397.0,2024-12-23 19:45:00+00:00
,,338,,,,,,,,,,,,-3,445.0,107.0,2024-12-28 14:00:00+00:00
,,-5799,,,,,,,,,,,,3,112.0,5911.0,2024-12-28 14:00:00+00:00
,,-4,,,,,,,,,,,,-3,104.0,108.0,2024-12-28 17:00:00+00:00
,,8,,,,,,,,,,,,0,110.0,102.0,2024-12-28 19:45:00+00:00
,,-471,,,,,,,,,,,,0,115.0,586.0,2024-12-29 11:30:00+00:00
,,-341,,,,,,,,,,,,3,113.0,454.0,2024-12-29 14:00:00+00:00
,,10,,,,,,,,,,,,0,109.0,99.0,2024-12-29 17:00:00+00:00
,,-2,,,,,,,,,,,,0,98.0,100.0,2024-12-29 19:45:00+00:00
,,1507,,,,,,,,,,,,3,7397.0,5890.0,2024-12-30 17:30:00+00:00
,,-347,,,,,,,,,,,,-3,103.0,450.0,2024-12-30 19:45:00+00:00
,,9,,,,,,,,,,,,0,454.0,445.0,2025-01-04 14:00:00+00:00
,,-14,,,,,,,,,,,,-3,99.0,113.0,2025-01-04 17:00:00+00:00
,,335,,,,,,,,,,,,0,450.0,115.0,2025-01-04 19:45:00+00:00
,,5807,,,,,,,,,,,,-3,5911.0,104.0,2025-01-05 11:30:00+00:00
,,5783,,,,,,,,,,,,0,5890.0,107.0,2025-01-05 14:00:00+00:00
,,474,,,,,,,,,,,,0,586.0,112.0,2025-01-05 17:00:00+00:00
,,-10,,,,,,,,,,,,3,100.0,110.0,2025-01-05 19:45:00+00:00
,,7299,,,,,,,,,,,,-3,7397.0,98.0,2025-01-14 17:30:00+00:00
,,-7,,,,,,,,,,,,0,102.0,109.0,2025-01-14 19:45:00+00:00
,,5,,,,,,,,,,,,0,108.0,103.0,2025-01-15 19:45:00+00:00
,,-7287,,,,,,,,,,,,0,110.0,7397.0,2025-01-10 19:45:00+00:00
,,-5445,,,,,,,,,,,,-3,445.0,5890.0,2025-01-11 14:00:00+00:00
,,13,,,,,,,,,,,,0,115.0,102.0,2025-01-11 14:00:00+00:00
,,477,,,,,,,,,,,,0,586.0,109.0,2025-01-11 17:00:00+00:00
